pickup_longitude,pickup_latitude,region
-73.93827819824217,40.792030334472656,0
-73.94608306884764,40.79214859008789,0
-73.93544006347656,40.79581069946289,0
-73.9531707763672,40.80753326416016,0
-73.95829772949219,40.80095672607422,0
-73.9639129638672,40.80767822265625,0
-73.95342254638672,40.80720138549805,0
-73.93897247314453,40.79549789428711,0
-73.94010162353516,40.7940559387207,0
-73.94547271728516,40.8079833984375,0
-73.9544448852539,40.80831909179688,0
-73.94951629638672,40.795188903808594,0
-73.9599380493164,40.81373596191406,0
-73.949462890625,40.8142204284668,0
-73.93687438964844,40.79825592041016,0
-73.94478607177734,40.794342041015625,0
-73.94784545898438,40.798877716064446,0
-73.95917510986328,40.81462860107422,0
-73.96077728271484,40.80683135986328,0
-73.95143127441406,40.793960571289055,0
-73.9588851928711,40.81512451171875,0
-73.96138763427734,40.811767578125,0
-73.93810272216798,40.80350112915039,0
-73.9525146484375,40.79835891723633,0
-73.9442367553711,40.79457092285156,0
-73.9554672241211,40.80686950683594,0
-73.94434356689453,40.79490280151367,0
-73.94861602783203,40.79740524291992,0
-73.95561981201173,40.80431365966797,0
-73.95723724365233,40.80448532104492,0
-73.92092132568358,40.79534530639648,0
-73.94764709472656,40.810161590576165,0
-73.93801879882812,40.796741485595696,0
-73.95862579345702,40.80004501342773,0
-73.94632720947266,40.79230117797852,0
-73.9444808959961,40.79174423217773,0
-73.94244384765625,40.80635833740234,0
-73.95841979980467,40.80084609985352,0
-73.95285797119139,40.806350708007805,0
-73.9579086303711,40.801319122314446,0
-73.9627914428711,40.80442810058594,0
-73.95018768310547,40.79541015625,0
-73.94026947021484,40.793701171875,0
-73.92098999023438,40.79770278930664,0
-73.95877075195312,40.81523132324219,0
-73.96158599853516,40.81103515625,0
-73.96049499511719,40.81585311889648,0
-73.96251678466798,40.804805755615234,0
-73.9626693725586,40.81072235107422,0
-73.93460845947266,40.79716110229492,0
-73.93372344970702,40.80263900756836,0
-73.94148254394531,40.7987060546875,0
-73.96157836914062,40.81145858764648,0
-73.95697784423827,40.80229949951172,0
-73.94642639160156,40.810523986816406,0
-73.95767211914062,40.8052864074707,0
-73.94891357421875,40.7969207763672,0
-73.93939971923827,40.80509567260742,0
-73.95037078857422,40.801372528076165,0
-73.93920135498048,40.81011581420898,0
-73.93827819824217,40.79630661010742,0
-73.96123504638672,40.80191040039063,0
-73.94924163818358,40.80279159545898,0
-73.94982147216798,40.79608917236328,0
-73.9453582763672,40.807910919189446,0
-73.95735931396483,40.80184173583984,0
-73.96489715576173,40.80693054199219,0
-73.94487762451173,40.7943115234375,0
-73.94185638427734,40.79156112670898,0
-73.94575500488281,40.79302215576172,0
-73.92911529541014,40.81247329711913,0
-73.9597396850586,40.81389999389648,0
-73.94287872314453,40.802833557128906,0
-73.93511199951173,40.80070877075195,0
-73.93924713134764,40.8105583190918,0
-73.93682861328125,40.81402587890625,0
-73.94391632080078,40.79555130004882,0
-73.94113922119139,40.799095153808594,0
-73.9611587524414,40.81201171875,0
-73.95928955078125,40.80928421020508,0
-73.94902038574217,40.79722595214844,0
-73.96182250976561,40.80569076538086,0
-73.95233154296875,40.798118591308594,0
-73.96116638183594,40.806804656982415,0
-73.9404296875,40.79752349853516,0
-73.94404602050781,40.795364379882805,0
-73.93936920166014,40.798606872558594,0
-73.9524688720703,40.81086730957031,0
-73.96099853515625,40.807071685791016,0
-73.9285888671875,40.8120346069336,0
-73.95352935791014,40.80210876464844,0
-73.95990753173827,40.813751220703125,0
-73.96221923828125,40.805084228515625,0
-73.94755554199219,40.80508041381836,0
-73.9560317993164,40.803741455078125,0
-73.95461273193358,40.80556106567384,0
-73.93177795410156,40.80167388916016,0
-73.94741821289062,40.80517578125,0
-73.94613647460938,40.79216003417969,0
-73.95589447021484,40.80373001098633,0
-73.94273376464845,40.794166564941406,0
-73.94103240966798,40.79280471801758,0
-73.9412841796875,40.807861328125,0
-73.95372009277344,40.80656051635742,0
-73.9407730102539,40.80832290649414,0
-73.94699859619139,40.799835205078125,0
-73.9488754272461,40.80325698852539,0
-73.95500183105469,40.805084228515625,0
-73.95894622802734,40.81531524658203,0
-73.93770599365233,40.79717254638672,0
-73.96304321289062,40.8109130859375,0
-73.93730926513672,40.79778289794922,0
-73.95186614990233,40.81460189819336,0
-73.95199584960938,40.8090934753418,0
-73.94098663330078,40.79252243041992,0
-73.95967864990233,40.81407165527344,0
-73.93514251708984,40.80078887939453,0
-73.9404296875,40.7933006286621,0
-73.96103668212889,40.80691146850586,0
-73.95063781738281,40.79492950439453,0
-73.95265960693358,40.79833984375,0
-73.94176483154298,40.7914924621582,0
-73.94786071777344,40.80469131469727,0
-73.9530258178711,40.80782318115234,0
-73.94045257568358,40.79338836669922,0
-73.95594024658203,40.803619384765625,0
-73.93942260742188,40.8053092956543,0
-73.94651794433594,40.81412506103516,0
-73.95114135742188,40.8102912902832,0
-73.94891357421875,40.8017807006836,0
-73.93730163574217,40.80458068847656,0
-73.95475006103516,40.807971954345696,0
-73.93550109863281,40.795928955078125,0
-73.94732666015625,40.79661560058594,0
-73.95894622802734,40.81504821777344,0
-73.955322265625,40.80458450317384,0
-73.9403305053711,40.811500549316406,0
-73.95222473144531,40.79268646240234,0
-73.94075775146483,40.7999153137207,0
-73.95789337158203,40.80094909667969,0
-73.94950103759764,40.8018684387207,0
-73.95745849609375,40.81166076660156,0
-73.96116638183594,40.81199645996094,0
-73.93395233154298,40.802444458007805,0
-73.95635223388672,40.80302429199219,0
-73.93480682373048,40.80093002319336,0
-73.94513702392578,40.802539825439446,0
-73.94041442871094,40.793411254882805,0
-73.94942474365233,40.80176544189453,0
-73.96268463134764,40.80492401123047,0
-73.95381164550781,40.806636810302734,0
-73.93895721435547,40.79755783081056,0
-73.92845153808595,40.81193542480469,0
-73.92904663085938,40.809436798095696,0
-73.93560791015625,40.79613876342773,0
-73.9483642578125,40.80874633789063,0
-73.95991516113281,40.81719970703125,0
-73.94489288330078,40.80339813232422,0
-73.9449462890625,40.808387756347656,0
-73.95625305175781,40.802833557128906,0
-73.95468139648438,40.79996490478516,0
-73.96443176269531,40.80741500854492,0
-73.92010498046875,40.79607391357422,0
-73.9646987915039,40.80708694458008,0
-73.95711517333984,40.80218124389648,0
-73.93560028076173,40.800048828125,0
-73.95663452148438,40.8128318786621,0
-73.9375457763672,40.804302215576165,0
-73.95223999023438,40.79894256591797,0
-73.96336364746092,40.8053092956543,0
-73.93366241455078,40.80266571044922,0
-73.9384765625,40.80303192138672,0
-73.95601654052734,40.80329132080078,0
-73.95652770996092,40.80276870727539,0
-73.94435119628906,40.79487228393555,0
-73.96389770507811,40.8081512451172,0
-73.92879486083984,40.809181213378906,0
-73.96170806884764,40.806018829345696,0
-73.9531707763672,40.80754089355469,0
-73.94442749023438,40.79482269287109,0
-73.93968963623048,40.79422378540039,0
-73.94205474853516,40.79530715942384,0
-73.91867065429686,40.81119155883789,0
-73.91792297363281,40.80709838867188,0
-73.95614624023438,40.81061553955078,0
-73.9592514038086,40.81460189819336,0
-73.94353485107422,40.80201721191406,0
-73.95256805419923,40.80831146240234,0
-73.942138671875,40.80106735229492,0
-73.956298828125,40.80324172973633,0
-73.94080352783203,40.793060302734375,0
-73.94869232177734,40.80158996582031,0
-73.9593048095703,40.814502716064446,0
-73.94829559326173,40.812408447265625,0
-73.95281982421875,40.79841232299805,0
-73.93659973144531,40.798538208007805,0
-73.94120025634764,40.79268264770508,0
-73.93462371826173,40.795677185058594,0
-73.93412780761719,40.797828674316406,0
-73.96304321289062,40.80416870117188,0
-73.9462890625,40.80682373046875,0
-73.95663452148438,40.80258560180664,0
-73.9423599243164,40.81227111816406,0
-73.94440460205078,40.79492950439453,0
-73.940185546875,40.80380630493164,0
-73.96105194091797,40.80199813842773,0
-73.95855712890625,40.800151824951165,0
-73.95188140869139,40.810489654541016,0
-73.95973205566406,40.80097198486328,0
-73.93706512451173,40.80492782592773,0
-73.94493103027344,40.80035018920898,0
-73.93714141845702,40.80419158935546,0
-73.94515991210938,40.81340408325195,0
-73.94096374511719,40.79250717163086,0
-73.9410629272461,40.799419403076165,0
-73.94601440429686,40.80050659179688,0
-73.94429779052734,40.79490661621094,0
-73.9552993774414,40.8045768737793,0
-73.96235656738281,40.80484771728516,0
-73.96121978759764,40.80189895629882,0
-73.94486236572266,40.793994903564446,0
-73.95842742919923,40.81024932861328,0
-73.95994567871092,40.8137321472168,0
-73.94204711914062,40.79528045654297,0
-73.95549774169923,40.8043098449707,0
-73.92908477783203,40.812698364257805,0
-73.94657897949217,40.80076217651367,0
-73.93408203125,40.80231857299805,0
-73.9470443725586,40.80010223388672,0
-73.93496704101561,40.80069351196289,0
-73.96168518066406,40.81132507324219,0
-73.96138763427734,40.81029891967773,0
-73.94963836669923,40.796199798583984,0
-73.95880889892578,40.802349090576165,0
-73.96044921875,40.816455841064446,0
-73.93351745605469,40.79867935180664,0
-73.95838165283203,40.80084991455078,0
-73.9639892578125,40.80824279785156,0
-73.94248962402342,40.80659103393555,0
-73.9476318359375,40.81507873535156,0
-73.9469223022461,40.805885314941406,0
-73.94933319091797,40.802528381347656,0
-73.93978881835938,40.79402160644531,0
-73.95454406738281,40.80584335327149,0
-73.94570922851561,40.80777740478516,0
-73.93721008300781,40.80435180664063,0
-73.93914794921875,40.80511474609375,0
-73.96193695068358,40.80558013916016,0
-73.95796966552734,40.800457000732415,0
-73.95880126953125,40.81525802612305,0
-73.92696380615233,40.81089019775391,0
-73.95103454589844,40.79766082763672,0
-73.96029663085938,40.813152313232415,0
-73.95525360107422,40.80432891845703,0
-73.95858001708984,40.80044937133789,0
-73.95196533203125,40.793087005615234,0
-73.95651245117188,40.803035736083984,0
-73.94857788085938,40.808860778808594,0
-73.9594497680664,40.809268951416016,0
-73.94017028808595,40.793941497802734,0
-73.96345520019531,40.80883026123047,0
-73.94297027587889,40.8114013671875,0
-73.95401000976561,40.8062858581543,0
-73.9503173828125,40.80659866333008,0
-73.94084930419923,40.8143310546875,0
-73.95000457763672,40.81136322021485,0
-73.93846893310547,40.796211242675774,0
-73.93911743164062,40.80844879150391,0
-73.94645690917967,40.80662536621094,0
-73.95091247558595,40.81042098999024,0
-73.96199035644531,40.81042098999024,0
-73.94120788574217,40.79932022094727,0
-73.96109771728516,40.806743621826165,0
-73.95986938476561,40.80131149291992,0
-73.93549346923827,40.81175994873047,0
-73.95216369628906,40.80728912353516,0
-73.93690490722656,40.7979850769043,0
-73.93446350097656,40.80156707763672,0
-73.95402526855469,40.80891036987305,0
-73.96114349365233,40.81203079223633,0
-73.93830108642578,40.796401977539055,0
-73.93978881835938,40.79436874389648,0
-73.9439697265625,40.79549026489258,0
-73.94076538085938,40.79265975952149,0
-73.95286560058595,40.8075065612793,0
-73.93553924560547,40.79615020751953,0
-73.94120788574217,40.79262924194336,0
-73.96505737304686,40.80670166015625,0
-73.9500961303711,40.80703353881836,0
-73.9510498046875,40.81008529663086,0
-73.9607696533203,40.80292892456056,0
-73.9490737915039,40.79661178588867,0
-73.96349334716798,40.808780670166016,0
-73.92915344238281,40.80755615234375,0
-73.95573425292967,40.80403137207031,0
-73.95626068115233,40.80583190917969,0
-73.96258544921875,40.81016540527344,0
-73.95252990722656,40.803504943847656,0
-73.95822143554686,40.81560897827149,0
-73.93801116943358,40.79684066772461,0
-73.93778991699219,40.797119140625,0
-73.93990325927734,40.794898986816406,0
-73.94234466552734,40.80635833740234,0
-73.95908355712889,40.799461364746094,0
-73.95811462402342,40.80094909667969,0
-73.95613098144531,40.813594818115234,0
-73.94056701660156,40.79331207275391,0
-73.93667602539062,40.79854583740234,0
-73.95899963378906,40.81550979614258,0
-73.9390869140625,40.805118560791016,0
-73.93231964111328,40.8047103881836,0
-73.95436096191406,40.80583953857422,0
-73.96105194091797,40.801979064941406,0
-73.96012115478516,40.81331634521485,0
-73.96031951904298,40.80655288696289,0
-73.93450927734375,40.801551818847656,0
-73.96259307861328,40.804737091064446,0
-73.95860290527342,40.80052947998047,0
-73.93657684326173,40.7986717224121,0
-73.9443130493164,40.7949333190918,0
-73.97502899169923,40.741790771484375,1
-73.97901916503906,40.74620056152344,1
-73.97776794433594,40.74592208862305,1
-73.97840881347656,40.74525833129882,1
-73.97290802001953,40.74982070922852,1
-73.97466278076173,40.7420768737793,1
-73.9786605834961,40.750091552734375,1
-73.97809600830078,40.74264526367188,1
-73.97866821289062,40.74478530883789,1
-73.9715576171875,40.746490478515625,1
-73.97964477539062,40.74355316162109,1
-73.97447967529298,40.751068115234375,1
-73.97642517089844,40.74806594848633,1
-73.97810363769531,40.745899200439446,1
-73.97634887695312,40.75067138671875,1
-73.95684051513672,40.74571990966797,1
-73.97740936279298,40.74919128417969,1
-73.97723388671875,40.74996948242188,1
-73.97388458251953,40.7472038269043,1
-73.98117828369139,40.74429321289063,1
-73.9787368774414,40.744941711425774,1
-73.9760513305664,40.7501220703125,1
-73.97704315185547,40.74306488037109,1
-73.97208404541014,40.745723724365234,1
-73.98329162597656,40.743927001953125,1
-73.97342681884764,40.74792098999024,1
-73.96923828125,40.749549865722656,1
-73.9799575805664,40.74331665039063,1
-73.9759292602539,40.74459838867188,1
-73.97618865966798,40.744850158691406,1
-73.97773742675781,40.75128173828125,1
-73.97122955322266,40.7513542175293,1
-73.98058319091797,40.744571685791016,1
-73.9739761352539,40.743030548095696,1
-73.97350311279298,40.74411010742188,1
-73.97350311279298,40.74347305297852,1
-73.97196960449217,40.74905776977539,1
-73.9681396484375,40.75096130371094,1
-73.98102569580078,40.74468994140625,1
-73.97096252441406,40.74916458129882,1
-73.97402954101561,40.75283050537109,1
-73.97476196289062,40.742095947265625,1
-73.97836303710938,40.74498748779297,1
-73.9792709350586,40.74397659301758,1
-73.95783233642578,40.74478912353516,1
-73.97457885742188,40.74668884277344,1
-73.97705078125,40.75008773803711,1
-73.97080993652342,40.752071380615234,1
-73.9716796875,40.74611282348633,1
-73.97792053222656,40.74595642089844,1
-73.9736328125,40.75190353393555,1
-73.973876953125,40.74776840209961,1
-73.98080444335938,40.74454116821289,1
-73.97193908691406,40.74484634399414,1
-73.97731018066406,40.74857711791992,1
-73.97694396972656,40.75043869018555,1
-73.97307586669923,40.74845504760742,1
-73.97486877441406,40.75296401977539,1
-73.97543334960938,40.7509880065918,1
-73.97549438476561,40.75315475463867,1
-73.97578430175781,40.7517967224121,1
-73.9766082763672,40.75160217285156,1
-73.98102569580078,40.74463653564453,1
-73.97640991210938,40.74492645263672,1
-73.97334289550781,40.74401092529297,1
-73.97234344482422,40.74581146240234,1
-73.97676849365233,40.74495315551758,1
-73.97647094726561,40.74409103393555,1
-73.97698974609375,40.751777648925774,1
-73.97746276855469,40.74643707275391,1
-73.97689056396483,40.74341583251953,1
-73.97844696044923,40.746829986572266,1
-73.97197723388672,40.74571990966797,1
-73.96881103515625,40.750267028808594,1
-73.97712707519531,40.7470703125,1
-73.9758071899414,40.74089050292969,1
-73.97365570068358,40.750801086425774,1
-73.97660064697266,40.752723693847656,1
-73.9715805053711,40.75041961669922,1
-73.97366333007811,40.74794769287109,1
-73.9786376953125,40.7456283569336,1
-73.97309112548828,40.7528076171875,1
-73.97318267822266,40.74879837036133,1
-73.97747802734375,40.75193786621094,1
-73.97303009033203,40.74360275268555,1
-73.97643280029298,40.75017929077149,1
-73.97940826416014,40.746978759765625,1
-73.97730255126953,40.745132446289055,1
-73.98237609863281,40.74276351928711,1
-73.97335052490233,40.7523193359375,1
-73.9801025390625,40.742691040039055,1
-73.98275756835938,40.74224472045898,1
-73.97806549072266,40.74996948242188,1
-73.97221374511719,40.75161361694336,1
-73.97086334228516,40.74937438964844,1
-73.97822570800781,40.745803833007805,1
-73.9727783203125,40.748985290527344,1
-73.97384643554686,40.74743270874024,1
-73.97467041015625,40.74222946166992,1
-73.97578430175781,40.74463653564453,1
-73.96848297119139,40.75141143798828,1
-73.97982788085938,40.74337005615234,1
-73.97522735595702,40.75263214111328,1
-73.97315216064453,40.74428939819336,1
-73.97956085205078,40.74393844604492,1
-73.97461700439453,40.742279052734375,1
-73.9752655029297,40.75212478637695,1
-73.97766876220702,40.7459831237793,1
-73.97875213623048,40.7461395263672,1
-73.97649383544923,40.748138427734375,1
-73.97429656982422,40.7524642944336,1
-73.973876953125,40.74953842163086,1
-73.98041534423827,40.74556350708008,1
-73.98214721679686,40.74556350708008,1
-73.97356414794923,40.747722625732415,1
-73.9715347290039,40.74646759033203,1
-73.9737548828125,40.751556396484375,1
-73.97149658203125,40.74649810791016,1
-73.97379302978516,40.74361038208008,1
-73.97989654541014,40.74339294433594,1
-73.977783203125,40.751564025878906,1
-73.97516632080078,40.75322723388672,1
-73.98052215576173,40.744243621826165,1
-73.97901916503906,40.7500114440918,1
-73.97990417480467,40.74617004394531,1
-73.976806640625,40.75005340576172,1
-73.97272491455078,40.74357604980469,1
-73.97097778320312,40.74847412109375,1
-73.97613525390625,40.749038696289055,1
-73.98099517822266,40.74230194091797,1
-73.97809600830078,40.74817657470703,1
-73.97325897216798,40.74358749389648,1
-73.97750854492188,40.74647903442384,1
-73.97752380371094,40.7495231628418,1
-73.9815673828125,40.746280670166016,1
-73.9745864868164,40.7424430847168,1
-73.97316741943358,40.74371337890625,1
-73.97553253173827,40.752540588378906,1
-73.9761962890625,40.752002716064446,1
-73.9816665649414,40.74334335327149,1
-73.97723388671875,40.74686813354492,1
-73.97988891601561,40.743350982666016,1
-73.97367858886719,40.75274658203125,1
-73.97795867919923,40.74876022338867,1
-73.97515869140625,40.75242233276367,1
-73.9735107421875,40.75043487548828,1
-73.97714996337889,40.74291229248047,1
-73.97802734375,40.74869537353516,1
-73.9783477783203,40.7453498840332,1
-73.9784927368164,40.7451400756836,1
-73.98107147216798,40.74459838867188,1
-73.97360229492188,40.75199508666992,1
-73.98058319091797,40.74460983276367,1
-73.97618865966798,40.752044677734375,1
-73.9809341430664,40.74455642700195,1
-73.97430419921875,40.75047302246094,1
-73.9761962890625,40.75038528442384,1
-73.97347259521484,40.75212478637695,1
-73.97531127929686,40.745338439941406,1
-73.97602844238281,40.744895935058594,1
-73.97416687011719,40.747215270996094,1
-73.97560882568358,40.75227355957031,1
-73.9714584350586,40.750991821289055,1
-73.97528076171875,40.75261306762695,1
-73.98089599609375,40.74212646484375,1
-73.98273468017578,40.74486923217773,1
-73.98090362548828,40.744903564453125,1
-73.97348022460938,40.743755340576165,1
-73.97415161132812,40.75035095214844,1
-73.97893524169923,40.74446487426758,1
-73.98281860351561,40.743560791015625,1
-73.97409057617188,40.7500114440918,1
-73.97869873046875,40.74509048461913,1
-73.97938537597656,40.744022369384766,1
-73.97791290283203,40.74888610839844,1
-73.97621154785155,40.7485580444336,1
-73.97756195068358,40.742279052734375,1
-73.9798355102539,40.74887466430664,1
-73.97456359863281,40.75071334838867,1
-73.97553253173827,40.749317169189446,1
-73.97967529296875,40.74308395385742,1
-73.97132110595702,40.7506103515625,1
-73.97325134277344,40.744338989257805,1
-73.97520446777344,40.74168395996094,1
-73.9710464477539,40.75103759765625,1
-73.97547912597656,40.75231170654297,1
-73.9764633178711,40.75229263305664,1
-73.97441101074217,40.74668884277344,1
-73.98129272460938,40.74459457397461,1
-73.97582244873048,40.751480102539055,1
-73.9750747680664,40.753730773925774,1
-73.97648620605469,40.75166702270508,1
-73.9748306274414,40.752532958984375,1
-73.98086547851561,40.74524688720703,1
-73.98180389404298,40.74340057373047,1
-73.97285461425781,40.74462890625,1
-73.98068237304686,40.742202758789055,1
-73.97676086425781,40.7515983581543,1
-73.9722900390625,40.749454498291016,1
-73.9734115600586,40.74393081665039,1
-73.98249053955078,40.74520111083984,1
-73.9787826538086,40.74446868896485,1
-73.9749984741211,40.75211334228516,1
-73.97796630859375,40.74637222290039,1
-73.97471618652342,40.74909210205078,1
-73.97460174560547,40.746875762939446,1
-73.9771957397461,40.749805450439446,1
-73.97589111328125,40.74959182739258,1
-73.9833755493164,40.74394226074219,1
-73.97599029541014,40.74791717529297,1
-73.97987365722656,40.74323654174805,1
-73.97093963623048,40.747291564941406,1
-73.96923828125,40.749610900878906,1
-73.97468566894531,40.75263214111328,1
-73.9700927734375,40.74921798706056,1
-73.97763824462889,40.74930953979492,1
-73.98400115966798,40.743045806884766,1
-73.97769165039062,40.749637603759766,1
-73.97261047363281,40.74925994873047,1
-73.9727783203125,40.74917602539063,1
-73.97711181640625,40.75025177001953,1
-73.98152160644531,40.74628448486328,1
-73.98031616210938,40.74275588989258,1
-73.97316741943358,40.744007110595696,1
-73.97284698486328,40.74892425537109,1
-73.97798156738281,40.748756408691406,1
-73.97399139404298,40.751495361328125,1
-73.97284698486328,40.7490234375,1
-73.97730255126953,40.7515869140625,1
-73.96846008300781,40.750587463378906,1
-73.97686004638672,40.74335861206056,1
-73.97313690185547,40.74801635742188,1
-73.97824859619139,40.74567031860352,1
-73.97738647460938,40.750049591064446,1
-73.9764633178711,40.75161743164063,1
-73.98163604736328,40.744731903076165,1
-73.96925354003906,40.74968338012695,1
